Make,Model,Vehicle.Class,Engine.Size.L.,Cylinders,Transmission,Fuel.Type,Fuel.Consumption.City..L.100.km.,Fuel.Consumption.Hwy..L.100.km.,Fuel.Consumption.Comb..L.100.km.,Fuel.Consumption.Comb..mpg.,CO2.Emissions.g.km.
HONDA,ACCORD,MID-SIZE,2.4,4,AV7,X,9.2,6.9,8.2,34,190
HONDA,ACCORD,MID-SIZE,2.4,4,M6,X,10.4,7.4,9,31,210
HONDA,ACCORD COUPE,MID-SIZE,3.5,6,AS6,X,11.4,7.4,9.6,29,225
HONDA,ACCORD COUPE,MID-SIZE,3.5,6,M6,X,12.9,8.4,10.9,26,254
HONDA,ACCORD SEDAN,MID-SIZE,2.4,4,AV,X,8.7,6.6,7.8,36,180
HONDA,ACCORD SEDAN,MID-SIZE,3.5,6,A6,X,11.4,7.2,9.5,30,223
HONDA,ACCORD HYBRID,MID-SIZE,2,4,AV,X,4.9,5.1,5,56,114
HONDA,CIVIC COUPE,COMPACT,1.5,4,AV7,X,7.5,5.9,6.8,42,158
HONDA,CIVIC COUPE,COMPACT,1.5,4,M6,X,7.7,5.7,6.8,42,159
HONDA,CIVIC COUPE,COMPACT,2,4,AV,X,7.8,6,7,40,163
HONDA,CIVIC COUPE,COMPACT,2,4,M6,X,8.5,6.1,7.4,38,173
HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV,X,7.4,5.6,6.6,43,153
HONDA,CIVIC SEDAN,MID-SIZE,2,4,AV,X,7.8,6,7,40,163
HONDA,CIVIC SEDAN,MID-SIZE,2,4,M6,X,8.5,6,7.4,38,172
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,X,7.7,6,6.9,41,162
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,X,7.9,6.6,7.3,39,170
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,Z,7.9,6.6,7.3,39,170
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,X,8,6.2,7.2,39,167
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,Z,8,6.2,7.2,39,167
HONDA,CR-V,SUV - SMALL,1.5,4,AV,X,8.4,7,7.8,36,181
HONDA,CR-V AWD,SUV - SMALL,1.5,4,AV,X,8.7,7.2,8,35,188
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,X,7,5.9,6.5,43,154
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,7.6,6.4,7,40,164
HONDA,FIT,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,38,174
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.3,6.9,7.7,37,180
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV7,X,8.3,6.9,7.7,37,180
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,M6,X,9.4,7.1,8.4,34,195
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.9,7.5,8.2,34,194
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,8.9,7.5,8.2,34,194
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.6,10.7,26,251
HONDA,PILOT,SUV - SMALL,3.5,6,A6,X,12.4,8.8,10.8,26,254
HONDA,PILOT AWD,SUV - SMALL,3.5,6,A6,X,13,9.3,11.3,25,266
HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11,26,256
HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A6,X,12.8,9.5,11.3,25,264
HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.9,6.6,7.9,36,182
HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.8,6.5,7.8,36,184
HYUNDAI,ELANTRA,MID-SIZE,2,4,AS6,X,8.3,6.4,7.4,38,174
HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.1,6.6,8,35,187
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,AS6,X,9.8,7.3,8.7,32,206
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,M6,X,9.8,7.2,8.7,32,204
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.3,4.4,4.4,64,103
HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,AM6,X,4.2,4,4.1,69,96
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.1,8.6,10,28,235
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2,4,AS6,X,12.5,9.6,11.2,25,264
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,12,9.1,10.7,26,253
HYUNDAI,SONATA,FULL-SIZE,2,4,AS6,X,10.5,7.6,9.2,31,216
HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.4,6.7,8.2,34,194
HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,X,10,7.2,8.7,32,207
HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,AS6,X,6.3,5.7,6,47,143
HYUNDAI,SONATA HYBRID SE,MID-SIZE,2,4,AS6,X,6,5.3,5.7,50,137
HYUNDAI,TUCSON,SUV - SMALL,1.6,4,AM7,X,9.9,8.5,9.3,30,221
HYUNDAI,TUCSON,SUV - SMALL,2,4,AS6,X,10.1,7.8,9,31,213
HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,AS6,X,11,9.1,10.2,28,241
HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,8.3,6.7,7.6,37,180
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,8.9,6.9,8,35,188
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,X,8.9,7.3,8.2,34,193
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7.2,8.4,34,200
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,11,7.8,9.6,29,225
JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,11.4,8.3,10,28,234
JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV - SMALL,2.4,4,A9,X,11.3,8.4,10,28,235
JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV - SMALL,3.2,6,A9,X,11.6,8.6,10.3,27,241
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,11.4,8.7,10.2,28,240
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.8,9,11.1,25,259
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,2.4,4,A9,X,12.1,9.4,10.9,26,256
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24,269
JEEP,COMPASS,SUV - SMALL,2,4,AV,X,10.8,9,10,28,235
JEEP,COMPASS,SUV - SMALL,2,4,M5,X,10.3,7.9,9.3,30,216
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,11.3,8.7,10.1,28,238
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.3,9.3,30,219
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.2,10.6,27,249
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,259
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.7,9.8,29,230
JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265
JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,5.7,8,A8,X,16.6,10.7,14,20,328
JEEP,GRAND CHEROKEE SRT8,SUV - STANDARD,6.4,8,A8,Z,18.3,12.6,15.7,18,368
JEEP,NEW COMPASS,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30,218
JEEP,NEW COMPASS,SUV - SMALL,2.4,4,M6,X,10.4,7.3,9,31,211
JEEP,NEW COMPASS 4X4,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222
JEEP,NEW COMPASS 4X4,SUV - SMALL,2.4,4,M6,X,10.8,7.6,9.4,30,221
JEEP,PATRIOT,SUV - SMALL,2,4,AV,X,10.8,9,10,28,235
JEEP,PATRIOT,SUV - SMALL,2,4,M5,X,10.3,7.9,9.3,30,216
JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,11.3,8.7,10.1,28,238
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.3,9.3,30,219
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.2,10.6,27,249
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,259
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.7,9.8,29,230
JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32,209
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,14.4,10.2,12.5,23,206
JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32,211
JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8.2,9.8,29,230
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,14.2,11,12.8,22,298
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.7,11.7,13.4,21,313
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15,11.4,13.3,21,312
KIA,CADENZA,FULL-SIZE,3.3,6,AS8,X,11.5,8.5,10.2,28,237
KIA,FORTE (MPI),MID-SIZE,2,4,AS6,X,7.9,6.3,7.2,39,170
KIA,FORTE (GDI),MID-SIZE,2,4,AS6,X,9.4,7,8.3,34,198
KIA,FORTE,MID-SIZE,2,4,M6,X,9.4,6.8,8.3,34,195
KIA,FORTE 5,FULL-SIZE,1.6,4,AM7,X,9.4,7.9,8.7,32,207
KIA,FORTE 5,FULL-SIZE,2,4,AS6,X,9.7,7,8.3,34,197
KIA,FORTE 5,FULL-SIZE,2,4,M6,X,9.8,7.3,8.7,32,204
KIA,FORTE KOUP,COMPACT,1.6,4,AM7,X,9.6,7.4,8.6,33,204
KIA,FORTE KOUP,COMPACT,1.6,4,M6,X,10.1,8,9.2,31,216
KIA,FORTE KOUP,COMPACT,2,4,AS6,X,9.6,7.3,8.6,33,203
KIA,FORTE KOUP,COMPACT,2,4,M6,X,9.9,7.6,8.8,32,209
KIA,K900,FULL-SIZE,3.8,6,AS8,X,13.8,9.3,11.8,24,279
KIA,K900,FULL-SIZE,5,8,AS8,Z,15.6,10.6,13.3,21,317
KIA,NIRO,STATION WAGON - SMALL,1.6,4,AM6,X,4.6,5.1,4.8,59,114
KIA,NIRO FE,STATION WAGON - SMALL,1.6,4,AM6,X,4.5,4.8,4.7,60,110
KIA,NIRO TOURING,STATION WAGON - SMALL,1.6,4,AM6,X,5.1,5.8,5.4,52,129
KIA,OPTIMA,FULL-SIZE,2.4,4,AS6,X,9.6,6.8,8.4,34,198
KIA,OPTIMA FE,FULL-SIZE,2.4,4,AS6,X,9.3,6.6,8,35,190
KIA,OPTIMA TURBO,FULL-SIZE,2,4,AS6,X,10.9,7.6,9.4,30,224
KIA,OPTIMA HYBRID,MID-SIZE,2,4,AS6,X,6,5.1,5.6,50,132
KIA,RIO,COMPACT,1.6,4,AS6,X,8.8,6.5,7.8,36,181
KIA,RIO,COMPACT,1.6,4,M6,X,8.8,6.6,7.8,36,181
KIA,RONDO,STATION WAGON - MID-SIZE,2,4,AS6,X,9.9,7.6,8.9,32,210
KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,14.1,10.5,12.5,23,296
KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.2,8.3,9.9,29,234
KIA,SORENTO AWD,SUV - SMALL,2,4,AS6,X,12.3,9.4,11,26,259
KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,11.5,9.3,10.5,27,246
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,14,10.1,12.2,23,289
KIA,SORENTO AWD FE,SUV - SMALL,3.3,6,AS6,X,13.2,9.3,11.4,25,270
KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,9.4,7.8,8.7,32,205
KIA,SOUL,STATION WAGON - SMALL,1.6,4,M6,X,9.7,7.8,8.8,32,208
KIA,SOUL,STATION WAGON - SMALL,2,4,AS6,X,9.5,7.8,8.7,32,206
KIA,SOUL TURBO,STATION WAGON - SMALL,1.6,4,AM7,X,9.1,7.7,8.5,33,199
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,10.4,8,9.3,30,220
KIA,SPORTAGE AWD,SUV - SMALL,2,4,AS6,X,11.9,10.2,11.1,25,263
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,11.3,9.5,10.5,27,247
MERCEDES-BENZ,AMG C 63,COMPACT,4,8,AS7,Z,13.4,9.6,11.7,24,273
MERCEDES-BENZ,AMG C 63 CABRIOLET,SUBCOMPACT,4,8,AS7,Z,14,10.1,12.2,23,291
MERCEDES-BENZ,AMG C 63 COUPE,SUBCOMPACT,4,8,AS7,Z,13.8,10.1,12.1,23,285
MERCEDES-BENZ,AMG C 63 S,COMPACT,4,8,AS7,Z,13.4,9.6,11.7,24,273
MERCEDES-BENZ,AMG C 63 S CABRIOLET,SUBCOMPACT,4,8,AS7,Z,14,10.1,12.2,23,291
MERCEDES-BENZ,AMG C 63 S COUPE,SUBCOMPACT,4,8,AS7,Z,13.8,10.1,12.1,23,285
MERCEDES-BENZ,AMG CLA 45,COMPACT,2,4,AS7,Z,10.7,7.6,9.3,30,221
MERCEDES-BENZ,AMG G 63,SUV - STANDARD,5.5,8,AS7,Z,20,16.6,18.5,15,413
MERCEDES-BENZ,AMG G 65,SUV - STANDARD,6,12,AS7,Z,22.2,18,20.3,14,467
MERCEDES-BENZ,AMG GLA 45 4MATIC,SUV - SMALL,2,4,AS7,Z,11.3,8.5,10,28,233
MERCEDES-BENZ,AMG GLC 43 4MATIC COUPE,SUV - SMALL,3,6,A9,Z,17.4,11.1,14.6,19,353
MERCEDES-BENZ,AMG GLE 43 4MATIC,SUV - STANDARD,3,6,A9,Z,13.6,10.1,12,24,281
MERCEDES-BENZ,AMG GLE 43 4MATIC COUPE,SUV - STANDARD,3,6,A9,Z,13.6,10.2,12,24,281
MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.3,13.5,15.6,18,363
MERCEDES-BENZ,AMG GLE 63 S 4MATIC COUPE,SUV - STANDARD,5.5,8,AS7,Z,17.2,12.8,15.2,19,363
MERCEDES-BENZ,AMG GLS 63,SUV - STANDARD,5.5,8,AS7,Z,18.2,14,16.3,17,369
MERCEDES-BENZ,AMG GT COUPE,TWO-SEATER,4,8,AS7,Z,14.5,10.8,12.8,22,303
MERCEDES-BENZ,AMG GT S COUPE,TWO-SEATER,4,8,AS7,Z,14.5,10.8,12.8,22,303
MERCEDES-BENZ,AMG S 63 4MATIC,FULL-SIZE,5.5,8,AS7,Z,15.7,10.1,13.2,21,313
MERCEDES-BENZ,AMG S 63 CABRIOLET,COMPACT,5.5,8,AS7,Z,16.4,10.6,13.8,20,322
MERCEDES-BENZ,AMG S 63 COUPE,COMPACT,5.5,8,AS7,Z,15.3,10.2,13,22,305
MERCEDES-BENZ,AMG S 65,FULL-SIZE,6,12,AS7,Z,17.6,10.9,14.6,19,349
MERCEDES-BENZ,AMG S 65 CABRIOLET,COMPACT,6,12,AS7,Z,17.1,11,14.3,20,348
MERCEDES-BENZ,AMG S 65 COUPE,COMPACT,6,12,AS7,Z,18.7,11.6,15.5,18,365
MERCEDES-BENZ,AMG SL 65,TWO-SEATER,6,12,AS7,Z,17.6,10.8,14.5,19,340
MERCEDES-BENZ,AMG SLC 43,TWO-SEATER,3,6,A9,Z,11.6,8.2,10.1,28,234
MERCEDES-BENZ,B 250,MID-SIZE,2,4,AS7,Z,9.7,6.6,8.3,34,179
MERCEDES-BENZ,C 300 4MATIC CABRIOLET,SUBCOMPACT,2,4,A9,Z,10.8,8,9.5,30,222
MERCEDES-BENZ,C 300 4MATIC COUPE,SUBCOMPACT,2,4,AS7,Z,10.4,8,9.3,30,218
MERCEDES-BENZ,CLA 250,COMPACT,2,4,AS7,Z,9.6,6.4,8.1,35,190
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,A9,Z,13.6,9.4,11.7,24,275
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,2,4,A9,Z,10.8,8.1,9.5,30,246
MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3,6,A9,Z,11.8,8.6,10.4,27,245
MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3,6,A9,Z,12.4,9.3,11,26,259
MERCEDES-BENZ,E 400 COUPE,SUBCOMPACT,3,6,AS7,Z,11.8,8.4,10.2,28,239
MERCEDES-BENZ,G 550,SUV - STANDARD,4,8,AS7,Z,19,16.6,17.9,16,401
MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,AS7,Z,10.3,7.6,9.1,31,212
MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,AS7,E,13.6,10,12,24,128
MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2,4,A9,Z,11.1,8.5,10,28,233
MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3,6,A9,Z,13.1,10.1,11.7,24,276
MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,15.3,11.3,13.5,21,318
MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3,6,A9,Z,14.4,11.4,13,22,306
MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,16.7,12.9,15,19,347
MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6,12,AS7,Z,18.2,11,15,19,359
MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2,4,AS7,Z,11.1,9.1,10.2,28,240
MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2,4,AS7,Z,11.5,9.3,10.5,27,248
MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,A9,Z,14.3,9.2,12,24,280
MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,A9,Z,14.3,9.2,12,24,280
MERCEDES-BENZ,S 550 4MATIC CABRIOLET,COMPACT,4.7,8,A9,Z,13.9,9.3,11.8,24,276
MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8,A9,Z,14.1,9.3,11.9,24,278
MERCEDES-BENZ,S 600,FULL-SIZE,6,12,AS7,Z,17.5,10.8,14.5,19,350
MERCEDES-BENZ,SL 450,TWO-SEATER,3,6,A9,Z,11.5,8.4,10.1,28,237
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,A9,Z,13.6,9.5,11.7,24,275
MERCEDES-BENZ,SLC 300,TWO-SEATER,2,4,A9,Z,9.5,7.2,8.5,33,200
MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.5,6.2,7.5,38,175
MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.5,6.3,7.5,38,175
MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,AS6,Z,9.5,7.2,8.4,34,197
MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,M6,Z,9.6,7,8.4,34,197
MINI,COOPER CLUBMAN ALL4,MID-SIZE,1.5,3,AS8,Z,10.2,7.8,9.1,31,213
MINI,COOPER CLUBMAN ALL4,MID-SIZE,1.5,3,M6,Z,10.6,7.4,9.1,31,214
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36,184
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,M6,Z,8.5,6.3,7.5,38,175
MINI,COOPER COUNTRYMAN,MID-SIZE,1.5,3,AS6,Z,9.5,7.2,8.4,34,197
MINI,COOPER COUNTRYMAN,MID-SIZE,1.5,3,M6,Z,9.6,7,8.4,34,197
MINI,COOPER COUNTRYMAN ALL4,MID-SIZE,1.5,3,AS8,Z,10.3,7.9,9.2,31,215
MINI,COOPER COUNTRYMAN ALL4,MID-SIZE,1.5,3,M6,Z,10.6,7.4,9.1,31,214
MINI,COOPER S 3 DOOR,SUBCOMPACT,2,4,AS6,Z,9.3,7.2,8.3,34,196
MINI,COOPER S 3 DOOR,SUBCOMPACT,2,4,M6,Z,10.2,7.3,8.9,32,210
MINI,COOPER S 5 DOOR,SUBCOMPACT,2,4,AS6,Z,9.3,7.2,8.3,34,196
MINI,COOPER S 5 DOOR,SUBCOMPACT,2,4,M6,Z,10.2,7.3,8.9,32,210
MINI,COOPER S CLUBMAN,MID-SIZE,2,4,AS8,Z,10,7.2,8.7,32,205
MINI,COOPER S CLUBMAN,MID-SIZE,2,4,M6,Z,10.8,7.7,9.4,30,220
MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2,4,AS8,Z,10.2,7.4,9,31,210
MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2,4,M6,Z,11.4,7.8,9.7,29,227
MINI,COOPER S CONVERTIBLE,MINICOMPACT,2,4,AS6,Z,9.4,7.2,8.4,34,196
MINI,COOPER S CONVERTIBLE,MINICOMPACT,2,4,M6,Z,10.2,7.3,8.9,32,210
MINI,COOPER S COUNTRYMAN  ALL4,MID-SIZE,2,4,AS8,Z,10.5,7.4,9.1,31,213
MINI,COOPER S COUNTRYMAN  ALL4,MID-SIZE,2,4,M6,Z,11.3,7.7,9.7,29,227
MINI,JOHN COOPER WORKS 3 DOOR,SUBCOMPACT,2,4,AS6,Z,9.3,7.2,8.3,34,196
MINI,JOHN COOPER WORKS 3 DOOR,SUBCOMPACT,2,4,M6,Z,10.2,7.3,8.9,32,210
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2,4,AS8,Z,10.2,7.4,9,31,210
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2,4,M6,Z,11.4,7.8,9.7,29,227
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2,4,AS6,Z,9.4,7.2,8.4,34,196
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2,4,M6,Z,10.8,7.7,9.4,30,220
NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Z,12.6,9.3,11.1,25,261
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,AS7,Z,13,9.7,11.5,25,270
NISSAN,ALTIMA,MID-SIZE,2.5,4,AV,X,8.8,6,7.5,38,176
NISSAN,ALTIMA,MID-SIZE,3.5,6,AV7,X,10.6,7.3,9.1,31,214
NISSAN,ALTIMA SR,MID-SIZE,2.5,4,AV7,X,8.8,6.5,7.8,36,183
NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8,AS7,X,17.5,12.9,15.4,18,362
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,A5,X,13.5,10.5,12.2,23,286
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,12.2,10.4,11.4,25,268
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4,6,A5,X,14.8,10.6,12.9,22,304
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,15.8,11.5,13.8,20,326
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,M6,X,15.1,11.5,13.5,21,317
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.5,10.7,12.8,22,300
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,8.5,7.5,8,35,189
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M6,Z,8.6,7.2,8,35,188
NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,9,7.8,8.4,34,199
NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,9,7.6,8.4,34,197
NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,AV8,Z,9.5,8.3,8.9,32,209
NISSAN,MAXIMA,MID-SIZE,3.5,6,AV7,Z,11.1,7.8,9.6,29,225
NISSAN,MICRA,COMPACT,1.6,4,A4,X,8.9,6.8,7.9,36,186
NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.7,6.8,7.9,36,185
NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11,8.3,9.8,29,230
NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.2,8.4,9.9,29,232
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2,4,AV,X,9.8,9,9.4,30,220
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,11.6,8.5,10.2,28,240
NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,26,250
NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6,AV,X,12.4,9.2,11,26,258
NISSAN,QASHQAI,STATION WAGON - SMALL,2,4,AV,X,8.8,7.3,8.1,35,191
NISSAN,QASHQAI,STATION WAGON - SMALL,2,4,M6,X,10,8.1,9.2,31,216
NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2,4,AV,X,9.1,7.5,8.4,34,197
NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.2,7,8.2,34,192
NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.6,7.4,8.6,33,203
NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,AV7,Z,8.9,7.3,8.2,34,193
NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34,195
NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,39,171
NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,9,6.8,8,35,187
NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,AV7,Z,9.4,7.8,8.7,32,205
NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,M6,Z,9.5,7.6,8.7,32,204
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15,11.2,13.3,21,312
NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.2,11.1,13.4,21,315
NISSAN,TITAN 4WD PRO-4X,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,16,12,14.2,20,333
NISSAN,VERSA,MID-SIZE,1.6,4,AV,X,7.6,6.2,7,40,164
NISSAN,VERSA,MID-SIZE,1.6,4,M5,X,8.6,6.6,7.7,37,180
PORSCHE,911 CARRERA,MINICOMPACT,3,6,AM7,Z,10.6,8,9.4,30,221
PORSCHE,911 CARRERA,MINICOMPACT,3,6,M7,Z,11.8,8.1,10.1,28,237
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3,6,AM7,Z,10.8,8.3,9.7,29,227
